titleid,rating,rate_number
tt5937770,5,3974
tt5937924,9.6,3823
tt5941434,8.3,3263
tt5941692,5.7,5417
tt5943926,8.8,3498
tt5943928,8,3250
tt5943932,8.8,3086
tt5946128,7.6,32696
tt5946852,7.3,5158
tt5951188,6.6,5566
tt5952138,5.6,3172
tt5952332,6.9,17970
tt5952594,6.9,5900
tt5952634,7.9,14284
tt5956100,6,19715
tt5956216,8.7,3045
tt5959980,8.6,7122
tt5960374,6,11731
tt5962210,6.6,28864
tt5963218,9.2,6528
tt5968274,6.6,9146
tt5968394,6.1,39797
tt5969696,7.1,4796
tt5970530,8.8,3737
tt5970844,4,15922
tt5973626,6.8,4196
tt5977276,6.3,9674
tt5979872,6.4,8985
tt5979874,6,6738
tt5982852,7.2,19638
tt5985288,7.1,4525
tt5985750,7.2,3175
tt5985752,7.3,3035
tt5987254,7.8,3145
tt5987402,6.6,3666
tt5989218,6.7,11254
tt5989942,7.9,3969
tt5990066,5.5,3055
tt5990342,6.5,5353
tt5990474,7.2,11595
tt5992164,6.9,3242
tt5994364,8.6,6603
tt5996836,7.4,6730
tt5997666,5.3,17270
tt6000478,6.4,24990
tt6002232,7.5,6618
tt6003368,4.4,5930
tt6005644,8.6,12024
tt6009150,8.1,3325
tt6010628,6.1,5999
tt6010920,7.4,7460
tt6011050,7.8,3491
tt6011052,7.8,3058
tt6011054,8.1,3374
tt6011058,8,3186
tt6015328,6.8,3092
tt6016744,7.4,6092
tt6016776,8.1,7290
tt6017942,5.8,10783
tt6018306,6.9,19842
tt6019206,8.8,4127
tt6020684,8.3,13585
tt6020792,8.4,12562
tt6020796,8.7,12304
tt6020802,8.7,12107
tt6020806,8.9,12423
tt6020808,9.2,13375
tt6020810,6.1,19762
tt6020812,9.3,14680
tt6020876,9.4,16488
tt6021284,7.1,4749
tt6021928,9.2,3281
tt6023444,7.5,3243
tt6025022,8.8,7104
tt6027478,7.9,4854
tt6027908,7.9,117461
tt6027912,7.5,197122
tt6027914,5.5,149965
tt6027916,6,174697
tt6027920,4.2,214285
tt6038584,7.4,3753
tt6038952,8,3119
tt6038974,9.4,3039
tt6040012,6.9,7321
tt6040662,6.7,8520
tt6040674,7.9,8520
tt6043142,7.4,10973
tt6044910,6.6,3564
tt6045466,6.1,5133
tt6045840,6.2,17811
tt6048596,8,63125
tt6048930,5.4,15122
tt6051096,6.6,4985
tt6051216,8,13188
tt6053438,7.1,36983
tt6053538,6.2,5175
tt6053616,9.2,4737
tt6054758,8.5,3592
tt6056650,9.5,5600
tt6056652,9.4,3030
tt6060156,6.7,8163
tt6062916,8.2,3053
tt6063050,5.8,6782
tt6063090,6.6,3476
tt6064882,6.1,4137
tt6067752,7.5,5233
tt6068824,6.8,4070
tt6068960,7.6,3868
tt6073176,7.5,6288
tt6076336,7.1,3963
tt6077448,8.8,62194
tt6078096,8,5039
tt6080222,9.9,5250
tt6083648,4.6,4359
tt6086082,5,3671
tt6088922,6.6,3028
tt6095472,6.4,6098
tt6095616,7.3,3123
tt6097798,6.2,10741
tt6101820,7,9968
tt6104206,5.4,3516
tt6105098,7,122438
tt6106704,7.7,5531
tt6107548,6.5,11422
tt6108090,7.9,17609
tt6108178,6.6,20127
tt6108262,9.2,5505
tt6110648,6.3,8028
tt6111130,6.9,10472
tt6111552,9.2,10489
tt6112414,8,5058
tt6112556,8.4,4057
tt6113488,6.2,6768
tt6113642,8.7,3716
tt6116060,8,7560
tt6116856,7,16201
tt6118340,5.2,3304
tt6118426,7.3,5605
tt6119504,5.2,4736
tt6119856,6.4,6581
tt6128262,6.6,8289
tt6128300,7.3,10921
tt6129302,7.6,4894
tt6130902,6.7,3962
tt6132720,8.1,3244
tt6132782,8.3,4254
tt6133130,7.1,19319
tt6133466,5.1,45095
tt6135348,7.5,11067
tt6137398,6.5,4252
tt6138228,5.4,3689
tt6139732,7.1,150945
tt6142496,5.8,3073
tt6142646,9.4,3893
tt6142668,9.5,3480
tt6143054,8.9,5742
tt6143568,5.2,7874
tt6143796,7.3,6156
tt6143850,5.3,5449
tt6146586,7.6,185781
tt6148156,8.7,20114
tt6155172,7.8,115481
tt6156350,8.3,4218
tt6156390,6.8,10080
tt6156654,4.9,4267
tt6157742,8.3,3939
tt6160506,7.5,6992
tt6161168,9.7,14083
tt6162588,7,3471
tt6162934,9.2,4005
tt6162936,8.7,3521
tt6162942,8.2,3214
tt6162948,9.4,4031
tt6163356,5.6,3568
tt6167894,8,3643
tt6169694,5.7,6103
tt6170874,7.1,14873
tt6170954,6.3,4769
tt6173990,7.3,10028
tt6179252,8.7,3669
tt6179746,5.6,4091
tt6181036,9.3,3116
tt6182078,5.2,4262
tt6182908,6.6,26857
tt6184894,7.2,4837
tt6186910,7.4,3699
tt6189022,6.7,17865
tt6193424,6.6,4183
tt6195094,6.4,19272
tt6198638,6.6,8083
tt6198656,6.3,7424
tt6198662,6.7,7354
tt6198668,7.3,6510
tt6198946,5.7,8733
tt6201292,5.9,7085
tt6204340,5.4,6822
tt6205862,8.4,20415
tt6205872,5.9,11184
tt6206564,7.5,8223
tt6207930,6.1,6163
tt6210996,5,5720
tt6211976,5.6,3989
tt6212478,7,31716
tt6214928,6.3,40950
tt6217306,6.3,33551
tt6217608,7.4,10932
tt6218358,6.7,16755
tt6223222,8.9,3441
tt6223224,9.6,8533
tt6223974,8.1,3142
tt6225520,7,9756
tt6226232,7.3,25750
tt6227888,9.3,4269
tt6227890,8.7,3457
tt6227892,8.8,3333
tt6227900,8.9,3392
tt6227902,9.1,3326
tt6233538,6.9,3778
tt6233618,7.9,5015
tt6236572,7.5,3005
tt6237612,6.1,6073
tt6237966,6.8,4474
tt6241872,7.5,3170
tt6243140,5.9,6471
tt6243294,8.2,10036
tt6243296,8.1,8336
tt6243298,8,7671
tt6243300,9,10491
tt6243302,8,8228
tt6243304,8.2,7110
tt6243306,8.6,7960
tt6243308,9.2,13131
tt6243310,8.8,7680
tt6243312,8.8,8801
tt6244192,9.2,3981
tt6250146,8.1,3085
tt6251024,6.1,7717
tt6257174,6.6,14881
tt6257970,8.1,101043
tt6263222,8.2,4128
tt6264938,7.4,10463
tt6265828,6.8,49071
tt6266538,7.2,90318
tt6267732,7.9,5190
tt6268052,8.2,4896
tt6269368,6.5,11590
tt6271042,7.7,10555
tt6272828,5.6,3097
tt6274614,6.7,4229
tt6277440,6.2,8840
tt6282412,7.4,3265
tt6288124,6.9,16382
tt6288250,6.8,8838
tt6288694,5.7,8308
tt6290024,9.6,9894
tt6290798,6.2,7400
tt6292852,6.8,51199
tt6293516,8,3431
tt6294706,7.5,3247
tt6294822,7.2,112946
tt6297682,7.7,10957
tt6299040,7.6,10283
tt6302160,6.6,3999
tt6303866,6.4,10089
tt6304046,7,22056
tt6304162,7.6,24783
tt6304452,8.6,3553
tt6305106,9,3783
tt6305578,8.2,5931
tt6306064,6.6,37613
tt6315226,8.7,3450
tt6315232,8.9,3548
tt6315234,8.9,3325
tt6315524,8.3,3651
tt6315640,8.3,40028
tt6315800,7,10234
tt6316138,8.6,28128
tt6317068,8.4,24175
tt6320628,7.6,220457
tt6321280,8.4,4041
tt6321282,8.7,4045
tt6321284,8,3719
tt6322922,6.4,7061
tt6324278,7.1,5650
tt6325296,6.4,5864
tt6326286,7.4,3075
tt6327118,6.7,8041
tt6328940,8.7,5792
tt6333052,6.1,4230
tt6333054,8.1,3352
tt6333056,7.4,3056
tt6333060,7.9,30965
tt6333064,6.5,3208
tt6333098,8.4,3728
tt6336356,6.8,9482
tt6337078,6.8,6715
tt6337088,7.7,5533
tt6337096,7.1,4868
tt6337098,8.1,5761
tt6337102,7.3,5097
tt6337114,7.8,4804
tt6337116,7.3,4880
tt6337120,7.4,6598
tt6340130,8.4,3181
tt6340138,9.2,3656
tt6340142,9,3671
tt6342474,7.2,5071
tt6343314,7.2,84371
tt6348138,6.7,8957
tt6359956,5.5,34575
tt6367558,6.2,8667
tt6380520,8.4,9297
tt6385540,8.6,4126
tt6386748,7.6,6476
tt6394324,4.4,10506
tt6398184,7.7,14540
tt6399158,6.9,3241
tt6400614,7.1,5386
tt6402362,6.6,4222
tt6403450,7.6,3450
tt6404896,7.6,3965
tt6408226,6.4,10269
tt6408626,7.8,3316
tt6410564,6.7,4241
tt6412452,7.3,96639
tt6417466,8.1,3523
tt6421110,4.9,7202
tt6423364,7.5,5424
tt6423776,6,4719
tt6423886,5.7,3157
tt6428676,5.8,6375
tt6433456,7.1,3257
tt6433880,6,5410
tt6437276,7.2,4075
tt6439752,7.9,7866
tt6439870,9.8,3915
tt6442978,7.4,6208
tt6450186,7.4,12141
tt6450804,6.7,5282
tt6452574,7.8,42494
tt6456546,8.9,3627
tt6461726,7.2,7784
tt6461736,7.6,7698
tt6461746,6.6,3164
tt6461812,7.5,7141
tt6461824,7.2,7816
tt6463320,9.5,3743
tt6466208,8.5,8922
tt6467294,6.2,3463
tt6467380,6.8,3958
tt6467482,7.5,7800
tt6468322,8.5,170500
tt6469548,5.1,3291
tt6470478,8.2,48555
tt6471264,5.4,3891
tt6471684,6.8,3136
tt6472976,7.2,24005
tt6473300,8.5,20376
tt6473344,7.3,12004
tt6474040,6.2,5418
tt6474174,7.8,4013
tt6474236,8,8268
tt6474378,7.9,20901
tt6476140,5.3,25545
tt6478318,8.6,9505
tt6483038,7.8,3593
tt6483046,8.4,3274
tt6483364,6.2,5264
tt6483832,7.5,14902
tt6484002,7.1,4119
tt6484982,7.7,13617
tt6485666,7.7,22529
tt6485928,6.2,4773
tt6487416,6.2,4146
tt6487482,6.6,18303
tt6491178,7,23247
tt6492236,6.9,3035
tt6494418,4.3,9927
tt6494622,8.3,5393
tt6495770,5.1,7838
tt6499752,7.5,117453
tt6510332,7.9,5347
tt6510950,7.8,7080
tt6511932,5.5,11557
tt6513120,7.1,41256
tt6514196,6.6,3819
tt6516314,5.6,4291
tt6517102,8.1,25900
tt6517320,7.4,4420
tt6519410,7.6,4175
tt6522546,6.7,8198
tt6523720,6.2,6542
tt6524350,8,42036
tt6527426,5.5,21368
tt6533240,5.8,5612
tt6535880,6.3,5287
tt6536562,5,7026
tt6537238,7.2,8028
tt6540078,6,3531
tt6542628,9.8,5289
tt6543420,7.8,4699
tt6543652,7.6,37420
tt6547170,4.2,4679
tt6548228,7.7,27535
tt6552836,9.4,3804
tt6556890,5.9,9851
tt6560040,7.3,5641
tt6562866,7.2,3618
tt6565702,5.8,105050
tt6571148,6.7,3468
tt6572702,4.8,3383
tt6574146,6.7,5973
tt6574272,5.2,4942
tt6580564,7.5,5170
tt6582384,7.2,4290
tt6586318,8.1,19203
tt6588966,7.5,8067
tt6595896,6.4,4668
tt6598626,6.1,3355
tt6599482,7,4032
tt6599818,7.6,3500
tt6607748,8.6,3083
tt6609088,5.9,7490
tt6610158,5.8,3661
tt6611916,8.3,12104
tt6612630,8.1,6645
tt6619996,7.8,3107
tt6628102,8.1,13873
tt6628394,7.1,104174
tt6632666,7.6,5832
tt6633682,9.5,3889
tt6633686,9.2,3394
tt6633688,8.8,3077
tt6633696,9.7,6270
tt6635194,9.7,5806
tt6635200,9.1,3166
tt6635212,9.2,3797
tt6642396,6,3306
tt6643972,5.5,6887
tt6644200,7.5,329383
tt6648926,8.1,8581
tt6649108,7.9,8106
tt6656238,6.3,23073
tt6660498,7.6,8396
tt6663582,6,56156
tt6673840,7.3,5110
tt6674736,9.6,5205
tt6675244,7,4417
tt6679794,6.9,48490
tt6682754,7.7,7024
tt6684714,5.2,8514
tt6684884,6.7,3458
tt6692188,7.9,11013
tt6692354,7.2,8686
tt6697582,7.3,27848
tt6700846,7.9,3713
tt6704776,6.7,4923
tt6710716,8.7,6611
tt6712014,6.5,4079
tt6712390,6.5,4667
tt6714534,7.4,5583
tt6722030,5.5,7399
tt6723680,9.8,5053
tt6723710,9.7,4071
tt6724368,8,6942
tt6728096,5.9,4309
tt6729080,6.8,10258
tt6734482,6.9,3217
tt6736782,7.6,7896
tt6738136,6.3,29328
tt6739094,7.6,3418
tt6739646,7.4,5558
tt6741590,5.2,3848
tt6741598,8.7,3249
tt6741926,8.7,4300
tt6741928,8.7,4154
tt6741930,9.6,6108
tt6741932,9,4173
tt6741934,9.6,5285
tt6741936,8.9,3901
tt6741938,9.2,4045
tt6741940,9.2,4062
tt6741942,8.8,4422
tt6741944,9.2,3936
tt6741946,9.4,4074
tt6741948,9.6,5521
tt6741962,9,3142
tt6741964,5.4,3507
tt6742252,7.5,31385
tt6744044,5.8,3663
tt6746156,8.4,3576
tt6746190,9.6,5623
tt6748466,6.8,4272
tt6751668,8.5,49873
tt6752992,7.6,9639
tt6763252,7.4,8616
tt6763664,8.7,128339
tt6768578,7.3,16163
tt6769208,9.4,24144
tt6769280,5.8,4417
tt6769508,7.1,3055
tt6772804,4.4,6438
tt6772950,5.1,36751
tt6774212,5.2,3516
tt6774786,5.4,11774
tt6777338,6.7,9824
tt6781982,5.6,27538
tt6788942,7.6,14362
tt6791096,5.5,42385
tt6791730,7,4008
tt6792200,8.1,14251
tt6792282,7.7,5616
tt6793580,7.2,6630
tt6794476,7,3238
tt6794990,7.3,8765
tt6798708,8.4,3610
tt6802308,5.2,23603
tt6803156,6.5,3175
tt6803158,8.2,3277
tt6806448,6.6,94646
tt6807344,8.4,4225
tt6811018,6,10523
tt6811236,7.1,5536
tt6816492,9.4,4908
tt6820256,6.8,28683
tt6821012,5.1,15251
tt6821044,7.9,4847
tt6823368,6.7,163733
tt6824658,8,3219
tt6826438,7.7,18183
tt6829180,5.2,3751
tt6832388,5.6,3442
tt6836936,5.6,11647
tt6838702,6.5,3185
tt6839788,7.5,7458
tt6840134,7.6,3385
tt6843812,5,7630
tt6845666,8.4,3095
tt6849500,8.9,3570
tt6850820,6.5,41535
tt6851488,8.2,3371
tt6851490,8.3,3200
tt6851492,8.4,3053
tt6852872,5.7,4610
tt6856484,6.3,3597
tt6857112,6.9,155748
tt6857166,6.1,20872
tt6857988,6.4,9656
tt6858802,9.5,3220
tt6859352,6.4,5115
tt6859762,5.5,5968
tt6859806,7.4,3679
tt6861726,7,4612
tt6861936,7,3214
tt6864046,7,6610
tt6865690,6.7,12857
tt6866224,6.2,6799
tt6866266,8,14214
tt6868216,7.5,6715
tt6873658,8.5,34557
tt6876642,6.9,3055
tt6877772,8.2,23587
tt6878038,7.8,10401
tt6878378,5.7,10136
tt6878760,7.2,3414
tt6878882,6.7,5048
tt6883044,9.1,4517
tt6885982,8.2,3150
tt6886400,8.8,3217
tt6890582,5.9,3433
tt6892400,6.8,5619
tt6893836,7.5,3376
tt6895284,5.8,3253
tt6896536,7.4,5277
tt6898970,7,5336
tt6900448,7,8526
tt6900644,8.3,5235
tt6902696,6.3,6130
tt6903284,5.9,9721
tt6903440,6.5,7300
tt6905542,8.7,14129
tt6905696,5.2,6784
tt6908274,7.4,22785
tt6910020,5.6,22723
tt6911608,6.7,65726
tt6916362,7.4,7732
tt6920356,6.5,3313
tt6921996,6.2,52339
tt6929642,6.8,7033
tt6932244,7.5,14815
tt6933454,6.7,4339
tt6938828,6.9,19634
tt6938856,7.8,7587
tt6939026,7.4,4198
tt6951892,4.4,3718
tt6952604,7.5,3675
tt6952960,6.7,10005
tt6957966,5.7,7365
tt6958022,8.6,9476
tt6958212,6.9,6018
tt6966692,8.2,253418
tt6967966,8.1,3334
tt6967980,7.5,14766
tt6968542,8.1,4929
tt6969946,7.7,3047
tt6971752,6.9,6749
tt6972140,7,7125
tt6977240,5.5,4477
tt6977356,6.3,6674
tt6980546,7.7,14140
tt6982794,6.2,3685
tt6986710,6.1,5516
tt6987770,6,18822
tt6990206,7,32877
tt6990734,7.4,4228
tt6998518,6.6,49216
tt7006358,7.9,3188
tt7008682,7.5,13803
tt7008872,6.9,22827
tt7014006,7.4,48733
tt7014430,6.3,3447
tt7016936,8.3,55278
tt7018644,6.4,3139
tt7019842,8.7,12040
tt7019942,8.4,4358
tt7023382,8.2,5920
tt7025920,8.7,3935
tt7026672,6.4,14919
tt7027278,6.1,4675
tt7029252,9.1,3172
tt7040874,6.8,99039
tt7042862,5.6,6962
tt7043012,5.7,44790
tt7048622,7.7,11942
tt7049682,6.8,7307
tt7052244,5.6,3327
tt7053188,6.4,5468
tt7053920,8.1,3443
tt7056732,7.1,3313
tt7057496,7.3,8923
tt7058080,6.6,4071
tt7060344,8.7,12311
tt7060460,8.3,7069
tt7062890,8.7,3210
tt7063210,7.1,7072
tt7068818,6,3223
tt7073710,5.7,3885
tt7073996,8.4,3971
tt7073998,8.9,3837
tt7074002,8.6,3388
tt7074006,8.3,3238
tt7074010,8.7,3333
tt7074012,8.7,3183
tt7074020,8.5,3084
tt7074022,8.9,3303
tt7074030,9.6,5267
tt7074032,9.2,3386
tt7074092,4.3,3257
tt7074886,6.1,8372
tt7076834,6.6,5915
tt7078180,8.4,6522
tt7078710,7.5,12597
tt7083044,9,4015
tt7083526,6.1,4733
tt7087260,7.5,4654
tt7095482,7.3,4409
tt7098658,7.8,20118
tt7120662,8.3,12557
tt7121252,7.4,5260
tt7125774,7.6,4291
tt7125860,7.2,30571
tt7131622,8,219425
tt7131870,6.1,5987
tt7133092,7.7,5235
tt7133686,6.6,11583
tt7134194,7.4,3320
tt7134908,7.6,23739
tt7137380,6.2,18564
tt7137846,5.4,11070
tt7137906,9,50795
tt7139936,6.9,3936
tt7146600,8.3,4926
tt7147540,6.8,5805
tt7153766,6.4,34279
tt7157574,6.5,3766
tt7158430,6.9,7505
tt7160070,7.3,9802
tt7161312,7.9,3224
tt7161870,7.9,9979
tt7167602,7,8542
tt7167630,6.7,11312
tt7167658,7.4,10308
tt7167686,6.8,8328
tt7170950,6.1,16240
tt7180544,8.1,5387
tt7183074,7,4147
tt7186588,7,5381
tt7187044,7.6,4261
tt7197684,8,7538
tt7200946,4.9,5839
tt7204348,7,6461
tt7207238,7.8,3309
tt7208564,5.3,3397
tt7209510,7.1,5030
tt7211618,8.2,6270
tt7212726,6.3,15789
tt7213936,7.4,3469
tt7214762,7.7,19979
tt7214842,7.1,3606
tt7218518,8,17084
tt7218732,5,3204
tt7220754,7.1,4955
tt7221388,8.8,36935
tt7222086,8.4,3794
tt7224638,8.1,3995
tt7224646,8.6,3527
tt7228366,9.7,4158
tt7235466,7.6,15093
tt7238392,4.7,6536
tt7242142,7.4,19843
tt7242816,7.5,3547
tt7255502,8.2,13290
tt7256866,5.2,8205
tt7259746,8.6,11848
tt7262882,6.5,3896
tt7263154,8,5416
tt7264080,6.3,3312
tt7278862,8.6,5135
tt7279180,6.5,3320
tt7279188,7.5,4560
tt7280898,6.7,21641
tt7282468,7.6,29271
tt7283064,8.1,3835
tt7286456,8.9,384526
tt7286916,8.1,9111
tt7291268,7.1,10224
tt7294534,8.2,17393
tt7295450,4.6,4829
tt7298400,7,4407
tt7305776,8.1,5118
tt7305818,8.3,4623
tt7305820,8.6,4896
tt7305824,8.7,4394
tt7306056,7,3067
tt7310906,7,4463
tt7313308,8.9,4875
tt7313312,9.1,4871
tt7313316,9.2,4811
tt7313320,8.7,4322
tt7313322,9.1,5035
tt7315484,5.2,27294
tt7318202,7.5,7561
tt7320854,8.2,4092
tt7320860,8.3,5110
tt7320868,8,4313
tt7320878,8.6,3982
tt7320886,8.6,4171
tt7326248,7,5710
tt7329656,5.1,3741
tt7329858,6.6,4695
tt7332306,7.3,3106
tt7334528,5.7,10557
tt7335184,7.7,71142
tt7339248,6.8,8825
tt7342436,8.6,3095
tt7342838,7.4,4380
tt7343762,6.8,16331
tt7344360,7.4,3516
tt7345930,7.7,4511
tt7349602,7.5,3840
tt7349662,7.5,166699
tt7349950,6.9,104024
tt7357302,7.6,5722
tt7362036,8,3498
tt7363076,7.4,13064
tt7365604,6.2,3198
tt7366338,9.5,374942
tt7371666,6.9,3062
tt7372916,6.7,3134
tt7374948,6.8,34849
tt7375404,8,10945
tt7387408,6.9,5267
tt7388562,6.6,6050
tt7392212,8.4,16223
tt7399470,7,4674
tt7401588,7.3,57037
tt7410684,7.3,3077
tt7412482,6.7,6064
tt7414406,7.6,3105
tt7414990,6.3,4401
tt7424200,6.8,13942
tt7427356,5.6,3899
tt7428594,7.4,6521
tt7430722,6.9,9194
tt7431994,7.6,6362
tt7435238,8.4,3045
tt7435256,9.1,3170
tt7435264,8.7,3278
tt7445494,8,13723
tt7448180,5.7,3477
tt7450814,9.7,15514
tt7451284,5.6,14934
tt7455754,8.5,3412
tt7456310,6.6,27727
tt7458762,7,7736
tt7459986,6.9,5823
tt7460806,5.9,4367
tt7461200,5.3,3148
tt7464188,6.4,3365
tt7465992,8.5,7619
tt7469726,7.6,10245
tt7472352,7.4,3257
tt7472896,8.1,3118
tt7476116,7,5878
tt7476236,8.1,5681
tt7485048,8.2,13369
tt7489816,6.8,8705
tt7491982,6.6,6633
tt7493370,5.7,3315
tt7493974,8.2,73471
tt7517316,8.4,3502
tt7518466,7.2,3562
tt7520794,7.9,47695
tt7525778,5.5,11221
tt7529770,6.9,4750
tt7532470,7.8,5409
tt7533152,7.6,14306
tt7533846,6.7,3594
tt7535792,6.1,4427
tt7538918,4.3,4988
tt7542168,7,8278
tt7545524,6.7,13325
tt7547410,6.1,6186
tt7549892,6.5,7028
tt7549996,7.2,4987
tt7550774,8.3,3884
tt7558994,6.1,6116
tt7562000,7.3,3354
tt7562112,8.5,11687
tt7569592,7.7,54571
tt7576192,4.3,4030
tt7576194,4.3,3755
tt7576196,4.3,3600
tt7576198,4.5,3665
tt7576200,4.3,3535
tt7578528,8.6,5136
tt7581902,7.1,17277
tt7587890,8,12203
tt7588054,6,6471
tt7588790,6.2,3595
tt7598448,7.4,6985
tt7599942,7.1,6968
tt7605074,6,21239
tt7608238,7,3425
tt7608248,7.9,5896
tt7608418,5.7,12409
tt7608534,5.7,6834
tt7612548,5.8,3641
tt7614682,7.9,3151
tt7615052,5.8,3608
tt7615302,6.3,4795
tt7616798,6.7,10147
tt7618184,6.6,12096
tt7629358,9.7,4226
tt7634968,5.1,13846
tt7638344,4.5,8347
tt7639372,4.3,4772
tt7640050,8.1,12281
tt7642818,7.8,15566
tt7645122,6.6,3635
tt7645192,6.8,4687
tt7651892,8.9,4436
tt7653274,8.4,3371
tt7658640,8.7,3264
tt7660850,8.2,13775
tt7664504,7.7,17740
tt7668518,7.1,26037
tt7668842,4.3,52984
tt7668870,7.7,111900
tt7670212,6.7,3611
tt7681902,8.4,18196
tt7688206,8.7,5312
tt7689190,7.1,7236
tt7689200,5.2,5325
tt7689964,7.5,8947
tt7689966,8,5514
tt7690638,7.4,3874
tt7690670,5.1,5195
tt7691572,8,6243
tt7693260,5.1,4876
tt7693262,6.5,4854
tt7693268,6.4,4123
tt7693274,5.8,3817
tt7693276,6.3,3588
tt7693280,5.4,3144
tt7695916,7.1,3903
tt7700730,7.5,11071
tt7715202,6.9,11328
tt7718088,7.2,8439
tt7720790,7.2,3931
tt7720922,6.1,4155
tt7721800,5.4,17248
tt7725482,8.3,3269
tt7725484,8.9,3051
tt7725596,8,21593
tt7725626,6.7,5335
tt7734218,6.2,18654
tt7738450,7.1,9686
tt7738784,9.2,10535
tt7745068,7.7,3949
tt7745956,7.2,4449
tt7746006,9,4222
tt7748244,7.8,13716
tt7748426,6.4,5154
tt7752126,6.2,50200
tt7758160,7.8,6048
tt7765404,8.4,5168
tt7765910,7.8,5982
tt7767422,8.3,78038
tt7768848,8.2,17891
tt7772580,6.1,24734
tt7772602,7.3,3281
tt7775622,8.2,39579
tt7775902,8.8,5106
tt7784604,7.3,177226
tt7787482,8.9,5319
tt7794524,6.9,4707
tt7798634,7.1,18782
tt7801780,7.1,5335
tt7806998,8.1,7175
tt7807000,7.8,5999
tt7815916,8,5273
tt7816392,5.9,3629
tt7817340,8.1,11580
tt7826108,7.2,4350
tt7829834,8,3635
tt7830574,7.9,10270
tt7832124,7.9,10759
tt7838252,8.2,26541
tt7843600,6.8,4225
tt7845644,6.9,3178
tt7853242,7.2,6220
tt7862330,7,4238
tt7879820,8.1,7231
tt7889220,8.1,5234
tt7892050,7.3,4684
tt7901208,7.4,6311
tt7902072,7.3,23342
tt7905466,8.3,19219
tt7908628,8.4,14799
tt7909970,8.5,30328
tt7911866,8.4,11845
tt7911884,9,12701
tt7911894,8.6,11420
tt7911914,8.7,11467
tt7911930,8.8,11831
tt7911942,9.3,18817
tt7914416,7.7,8567
tt7919680,7.5,9356
tt7920978,9.1,15939
tt7927936,9.3,15503
tt7942794,6.2,3037
tt7942796,5.6,6378
tt7945720,7.1,9611
tt7946422,6.2,12458
tt7948998,7,5163
tt7949204,6.5,5814
tt7949606,7.2,3693
tt7957694,5.5,8052
tt7958030,9.5,8474
tt7958736,5.6,21763
tt7958876,7.6,4417
tt7959026,7,76803
tt7959216,7.3,9315
tt7961060,7.9,18439
tt7971476,7.6,7511
tt7983844,6.4,3721
tt7984734,8.4,5051
tt7995814,9.1,3103
tt8001346,6.7,5144
tt8005338,6.5,4938
tt8005374,7.9,3317
tt8010592,7.7,5459
tt8015080,5.8,3566
tt8019444,8,3425
tt8021824,6.3,4636
tt8024712,8.6,3026
tt8027322,6.1,3898
tt8036272,7.4,3189
tt8041276,7.2,7366
tt8050238,8.3,3168
tt8055888,7.4,3915
tt8064302,8.1,28397
tt8069036,7.4,5884
tt8075192,8,39579
tt8075260,6.2,12892
tt8075496,7.5,18351
tt8079248,6.9,55534
tt8080054,8.1,4021
tt8085790,5.4,6641
tt8097306,4.7,4471
tt8100946,8.7,4221
tt8100948,8.6,3876
tt8100950,8.9,3949
tt8100952,8.6,3744
tt8100954,8.4,3408
tt8100956,8.9,3466
tt8100958,9.1,4184
tt8101850,8.3,5616
tt8103070,7.5,11853
tt8106160,7.4,10270
tt8108198,8.4,50865
tt8108202,7.7,22414
tt8108268,8,5359
tt8110640,6.2,19984
tt8116428,7.1,3855
tt8119752,6.1,3059
tt8128188,6.2,5544
tt8130968,7.9,15188
tt8132700,6.5,6113
tt8134742,5.7,4610
tt8135494,8,7136
tt8155288,6.2,38854
tt8160066,9.4,7553
tt8160068,8.4,4467
tt8160070,8.9,4731
tt8160072,8.9,4656
tt8160076,8.5,5253
tt8160864,7.2,5690
tt8162428,9.5,44076
tt8168678,7,3982
tt8169446,5.4,14868
tt8176054,8.9,5589
tt8176578,6.5,3763
tt8179162,7,3101
tt8179388,5.1,14699
tt8185182,7.2,3027
tt8201170,5.8,24434
tt8201186,8,3027
tt8202612,5.6,5428
tt8213522,7.1,3693
tt8215522,8.8,4073
tt8215524,8,5325
tt8230684,8.9,3302
tt8230772,7.8,5282
tt8232860,7.8,4966
tt8235236,7,9018
tt8239946,8.2,16260
tt8241368,9,3175
tt8241372,9.4,4339
tt8242548,5.2,3077
tt8244690,8.1,5140
tt8250812,9.1,9977
tt8250818,7.9,5065
tt8250820,7.2,4599
tt8250824,8.9,6328
tt8250826,8,3961
tt8250828,8,4012
tt8250830,8,3902
tt8250832,8,3685
tt8250834,8.4,3953
tt8250838,8.1,4187
tt8250840,9.4,7705
tt8253126,9.8,9082
tt8253134,9.6,5078
tt8254556,7.2,8703
tt8262802,5.7,5734
tt8266310,6.9,8231
tt8266826,9.8,6919
tt8267604,8.4,29803
tt8271714,7.9,4227
tt8285216,7.4,3549
tt8289930,8.6,8037
tt8291224,8.4,34702
tt8291806,7.7,15341
tt8295472,6.9,11401
tt8299494,8.3,4329
tt8299496,8.5,3586
tt8299498,8.5,3354
tt8299500,8.2,3136
tt8299502,8.1,3153
tt8299504,8.4,3064
tt8299506,8.5,3136
tt8299508,9.5,7478
tt8304498,7.2,5427
tt8329290,5.8,3097
tt8332130,8,3046
tt8333978,7.4,4252
tt8342862,7.6,16236
tt8350360,6,37265
tt8359848,7.1,32562
tt8361028,5.9,19643
tt8362852,7.9,12149
